time,open,high,low,close,55EMA,89EMA,200EMA,Volume
1742281200,1376.16,1378.52,1373.4,1374.28,1375.9539637697055,1373.765347127379,1363.1223045085449,135891439
1742283000,1374.63,1374.63,1373.22,1373.22,1375.8563222065018,1373.7532283023263,1363.2227790905495,37188446
1742349600,1373.22,1373.22,1370.31,1371.12,1375.6871678419839,1373.6947121178302,1363.3013584030814,41780142
1742351400,1371.13,1371.32,1366.14,1368.51,1375.4308404190558,1373.5794962929897,1363.3531856826528,84688680
1742353200,1368.31,1370.28,1366.49,1367.1,1375.1333104040896,1373.4355074864789,1363.3904674171538,63159335
1742355000,1367.2,1367.81,1365.78,1365.78,1374.7992636039435,1373.2653850978904,1363.4142438607641,50315884
1742356800,1366.05,1366.05,1361.88,1362.06,1374.3442899038027,1373.0163765401596,1363.400768797473,78851611
1742358600,1362.12,1362.12,1362.12,1362.12,1373.9077081215241,1372.7742348392671,1363.3880248293387,57248
1742364000,1361.65,1363.75,1359.68,1360.06,1373.413147117184,1372.4916962872835,1363.35491015442,130436625
1742365800,1360.01,1364.6,1359.42,1362.08,1373.008391862999,1372.2603252586773,1363.3422244812416,111062204
1742367600,1362.02,1363.98,1361.03,1363.39,1372.6648778678918,1372.0632069195956,1363.3426998595378,104082358
1742369400,1363.72,1363.72,1363.26,1363.26,1372.32898937261,1371.86758009916,1363.3418769753632,34080608
1742436000,1363.26,1372.56,1363.26,1366.65,1372.1261683235882,1371.7516338747344,1363.3747936223745,44563145
1742437800,1366.95,1368.9,1365.67,1368.05,1371.98059088346,1371.6693753441848,1363.4213130888186,70183034
1742439600,1367.88,1368.19,1360.93,1360.97,1371.587355494765,1371.4316114476474,1363.3969219138055,85230391
1742441400,1360.92,1361.74,1359.87,1361.16,1371.2149499413806,1371.2033534154775,1363.3746639843148,74653880
1742443200,1360.92,1361.8,1355.75,1357.04,1370.7087017291885,1370.8886122284669,1363.3116325018839,111286434
1742445000,1357.15,1357.15,1357.15,1357.15,1370.2244623817176,1370.583309734501,1363.2503227257457,0
1742450400,1356.62,1360.44,1355.65,1359.41,1369.8382315823706,1370.3350139626232,1363.2121105593203,87690764
1742452200,1359.43,1363.97,1356.64,1363.97,1369.6286518830002,1370.1935692078982,1363.2196517477848,83124756
1742454000,1363.57,1364.78,1359.21,1361.79,1369.3487000300358,1370.0068232255005,1363.2054263572595,92407195
1742455800,1363.47,1363.47,1363.47,1363.47,1369.1387464575346,1369.861560487156,1363.208058930819,33476510
1742522400,1363.47,1365.24,1363.37,1363.52,1368.9380769411941,1369.720636920775,1363.2111628220548,48197202
1742524200,1363.53,1363.65,1361.06,1363.52,1368.7445741932943,1369.5828449892022,1363.2142358288006,56154944
1742526000,1363.81,1365.36,1363.63,1364.68,1368.599410829248,1369.473892878331,1363.228820546922,47445385
1742527800,1364.65,1364.99,1362.6,1362.6,1368.385146156775,1369.3211397032571,1363.222563626057,62504840
1742529600,1362.63,1364.55,1361.87,1364.55,1368.2481766511758,1369.2151143765182,1363.2357719481859,44848161
1742531400,1364.61,1364.61,1364.61,1364.61,1368.1182417707766,1369.1127785014844,1363.249445859149,626
1742536800,1363.98,1364.11,1361.48,1362.08,1367.902590278963,1368.9564945347847,1363.2378095819436,70201913
1742538600,1362.17,1364.2,1361.84,1364.09,1367.7664263404288,1368.8483502117895,1363.2462890885909,74645042
1742540400,1363.8,1365.12,1360.81,1362.48,1367.5776253996992,1368.7068313181942,1363.2386643215402,109398937
1742542200,1362.21,1362.21,1362.13,1362.13,1367.38306734971,1368.5606795111232,1363.2276328357539,75115353
1742781600,1363.08,1364.18,1360.84,1360.91,1367.1518863729348,1368.390664410876,1363.2045718125125,43595133
1742783400,1360.77,1364.12,1358.88,1358.93,1366.8582475739013,1368.1804274239678,1363.1620387596518,92287925
1742785200,1359.13,1359.9,1355.3,1358.52,1366.5604530176906,1367.9657512589906,1363.1158493192572,97586511
1742787000,1358.32,1362.86,1355.63,1361.57,1366.382222552773,1367.8236234532353,1363.100467733991,67557351
1742788800,1361.64,1362.05,1359.64,1360.84,1366.1842860330312,1367.6684318209411,1363.0779755177325,40076489
1742790600,1360.9,1360.9,1360.9,1360.9,1365.9955615318515,1367.5180222249203,1363.0563041195462,6300
1742796000,1360.24,1363.38,1358.47,1363.35,1365.9010771914282,1367.4253995088109,1363.0592264666154,82550483
1742797800,1363.49,1364.62,1361.51,1362.83,1365.791395863163,1367.3232795197262,1363.056945606251,70602792
1742799600,1362.93,1369.17,1362.09,1369,1365.90598886805,1367.3605399748433,1363.1160804758406,126166036
1742801400,1368.84,1371.19,1368.84,1371.19,1366.0947035513339,1367.4456390865134,1363.1964179835436,42282043
1742868000,1371.19,1378.22,1371.19,1374.89,1366.4088212816434,1367.6110693290354,1363.3127720334585,55893305
1742869800,1374.94,1375.22,1371.28,1371.58,1366.5935062358706,1367.6992677883902,1363.39503300825,69209645
1742871600,1371.42,1374.51,1369.98,1374.43,1366.873381013161,1367.8488396153148,1363.5048336748346,80137837
