Date,Open,High,Low,Close,Volume,time
2013-03-22,492.88000488,500.58999634,486.1499939,489.98999023,54548000,1363917600
2013-03-25,491.76000977,495.64001465,488.54998779,493.57000732,38339000,1364176800
2013-03-26,494.19000244,496.32000732,489.14001465,489.45999146,47035000,1364263200
2013-03-27,489.29998779,492.45999146,485.33999634,491.26000977,38972000,1364349600
2013-03-28,491.64001465,495.11999512,487.67001343,490.67001343,45819000,1364436000
2013-03-29,487.01000977,492.95999146,483.5,491.04000854,38989000,1364522400
2013-04-01,490.66000366,505.80999756,489.8999939,505.80999756,55425000,1364781600
2013-04-02,507.30999756,514.09997559,507.22000122,509.42999268,70264000,1364868000
2013-04-03,509.29000854,511.58999634,502.38000488,505.92999268,57121000,1364954400
2013-04-04,505.54000854,506.63000488,497.3500061,497.3500061,52180000,1365040800
2013-04-05,501.16000366,503.35998535,497.82998657,502.57998657,48746000,1365127200
2013-04-08,505.0,507.75,501.91000366,506.66000366,52181000,1365386400
2013-04-09,505.08999634,512.84997559,504.16000366,510.48999023,60757000,1365472800
2013-04-10,512.15002441,518.46002197,496.5,496.5,69177000,1365559200
2013-04-11,501.39001465,504.51000977,497.07998657,504.07000732,52044000,1365645600
2013-04-12,505.36999512,505.8999939,490.82000732,494.26998901,52308000,1365732000
2013-04-15,491.6499939,491.76998901,478.79998779,480.01998901,54830000,1365991200
2013-04-16,475.07000732,479.97000122,466.55999756,478.07000732,58211000,1366077600
2013-04-17,482.17001343,483.98999023,476.52999878,483.98999023,30050000,1366164000
2013-04-18,483.98999023,483.98999023,471.1000061,473.20999146,38516000,1366250400
2013-04-22,471.80999756,472.95001221,466.77999878,468.42999268,39686000,1366596000
2013-04-23,470.58999634,475.48001099,469.13000488,473.69000244,34007000,1366682400
2013-04-24,474.48001099,475.75,472.89001465,472.89001465,32854000,1366768800
2013-04-25,474.86999512,477.79998779,474.29000854,476.58999634,37107000,1366855200
2013-04-26,477.04000854,479.11999512,474.42999268,474.51000977,31272000,1366941600
2013-05-02,474.54000854,476.42001343,472.16000366,473.01998901,25838000,1367460000
2013-05-03,471.14001465,475.23999023,470.80999756,475.23999023,26290000,1367546400
2013-05-06,478.94000244,488.32000732,478.94000244,488.32000732,52993000,1367805600
2013-05-07,489.3500061,491.55999756,484.39001465,485.57998657,58061000,1367892000
2013-05-08,486.73999023,488.04000854,483.02999878,485.07000732,63517000,1367978400
2013-05-09,485.44000244,488.57000732,485.20001221,486.22000122,101297000,1368064800
2013-05-10,488.1000061,490.76000977,484.75,486.1000061,85570000,1368151200
2013-05-13,486.95999146,490.38000488,486.95999146,488.92999268,45489000,1368410400
2013-05-14,486.94000244,487.45001221,480.79000854,483.8500061,46532000,1368496800
2013-05-15,482.82000732,487.51998901,481.79998779,485.97000122,37545000,1368583200
2013-05-16,486.0,491.44000244,485.27999878,490.33999634,49811000,1368669600
2013-05-17,489.98999023,491.8500061,487.6000061,487.6000061,50054000,1368756000
2013-05-20,487.70999146,492.95999146,485.42001343,492.26998901,48673000,1369015200
2013-05-21,496.08999634,502.6000061,495.95001221,500.17999268,88739000,1369101600
2013-05-22,503.23001099,504.67999268,501.44000244,502.23001099,66881000,1369188000
2013-05-23,501.1499939,506.57998657,498.22000122,498.22000122,80016000,1369274400
2013-05-24,498.76998901,503.6000061,495.95999146,500.23999023,62516000,1369360800
2013-05-27,504.38000488,516.08001709,504.38000488,512.40997314,93328000,1369620000
2013-05-28,515.61999512,517.9699707,512.80999756,516.33001709,87434000,1369706400
2013-05-29,517.90997314,520.35998535,511.30999756,515.09002686,99723000,1369792800
2013-05-30,517.17999268,521.45001221,513.67999268,521.45001221,75594000,1369879200
2013-05-31,526.58001709,526.58001709,518.39001465,518.39001465,150131000,1369965600
2013-06-03,518.29998779,521.34997559,516.64001465,517.0300293,75928000,1370224800
2013-06-04,517.0300293,521.96002197,510.69000244,510.69000244,78925000,1370311200
2013-06-05,512.36999512,514.64001465,508.85998535,514.64001465,56285000,1370397600
2013-06-06,513.42999268,521.2800293,513.15997314,520.90002441,72252000,1370484000
2013-06-07,523.21002197,527.9699707,523.19000244,527.9699707,74548000,1370570400
